cusno,gender,region,pur_id,product,price,quantity,amount,date,day,time,age_cat,year
1445,1,9,2045463,20,16247.14,21.0,341189.94,2020-10-26,월,7,4,2020
1446,1,10,2118984,10,13856.005,48.3,669245.0414999999,2021-06-18,금,4,4,2021
1446,1,10,2036308,10,6828.54,84.0,573597.36,2020-08-08,토,7,4,2020
1446,1,10,2123812,30,47323.905,83.0,3927884.1149999998,2021-08-06,금,24,4,2021
1446,1,10,2125724,10,6772.365,61.599999999999994,417177.68399999995,2021-09-24,금,16,4,2021
1446,1,10,2020419,30,7910.83,2.0,15821.66,2020-09-17,목,5,4,2020
1446,1,10,2035961,30,13404.19,43.0,576380.17,2020-02-13,목,15,4,2020
1446,1,10,2130783,30,48994.020000000004,62.0,3037629.24,2021-02-01,월,17,4,2021
1447,0,1,2017775,20,19492.31,75.0,1461923.25,2020-11-06,금,4,6,2020
1447,0,1,2022915,30,48865.1,3.0,146595.3,2020-10-06,화,11,6,2020
1447,0,1,2112386,20,31469.8,10.8,339873.84,2021-08-21,토,20,6,2021
1447,0,1,2038357,30,12253.71,7.0,85775.97,2020-04-06,월,8,6,2020
1447,0,1,2147895,10,12874.7,52.5,675921.75,2021-04-15,목,16,6,2021
1447,0,1,2137647,20,42737.26,64.8,2769374.448,2021-03-03,수,5,6,2021
1447,0,1,2011157,10,2843.87,17.0,48345.79,2020-06-18,목,7,6,2020
1447,0,1,2147777,10,23373.345,42.0,981680.49,2021-05-11,화,9,6,2021
1447,0,1,2042293,10,47504.47,47.0,2232710.09,2020-08-07,금,21,6,2020
1447,0,1,2040015,20,28025.26,54.0,1513364.0399999998,2020-09-27,일,1,6,2020
1448,0,9,2022183,10,26888.03,23.0,618424.69,2020-01-04,토,1,6,2020
1448,0,9,2120756,20,18973.43,36.0,683043.48,2021-08-20,금,20,6,2021
1448,0,9,2137673,10,18599.075,44.8,833238.5599999999,2021-12-02,목,10,6,2021
1448,0,9,2047015,20,26204.21,59.0,1546048.39,2020-10-08,목,24,6,2020
1448,0,9,2147918,30,54411.78,39.0,2122059.42,2021-12-22,수,6,6,2021
1448,0,9,2017523,30,1821.4,3.0,5464.200000000001,2020-07-31,금,16,6,2020
1448,0,9,2126632,10,1367.2,14.7,20097.84,2021-07-02,금,7,6,2021
1448,0,9,2117429,20,1418.71,52.2,74056.66200000001,2021-10-11,월,18,6,2021
1448,0,9,2032180,30,27200.06,80.0,2176004.8000000003,2020-05-05,화,11,6,2020
1448,0,9,2046041,20,19400.98,87.0,1687885.26,2020-08-18,화,9,6,2020
1448,0,9,2121329,20,1161.24,19.8,22992.552,2021-07-10,토,1,6,2021
1448,0,9,2016257,10,3697.39,93.0,343857.26999999996,2020-05-04,월,20,6,2020
1448,0,9,2048191,30,15640.5,6.0,93843.0,2020-11-10,화,16,6,2020
1449,1,8,2035060,10,20346.86,44.0,895261.8400000001,2020-03-02,월,19,3,2020
1449,1,8,2121685,30,18084.06,2.0,36168.12,2021-03-18,목,18,3,2021
1449,1,8,2130171,20,47357.65,82.8,3921213.42,2021-06-25,금,7,3,2021
1449,1,8,2025572,20,1287.83,14.0,18029.62,2020-05-07,목,18,3,2020
1449,1,8,2033860,20,32972.04,71.0,2341014.84,2020-01-01,수,12,3,2020
1449,1,8,2049935,30,26678.05,66.0,1760751.3,2020-04-16,목,7,3,2020
1449,1,8,2140409,20,22191.8,81.9,1817508.4200000002,2021-01-17,일,7,3,2021
1449,1,8,2040135,20,36824.18,14.0,515538.52,2020-11-25,수,12,3,2020
1449,1,8,2143730,10,16106.545,21.0,338237.445,2021-01-22,금,4,3,2021
1449,1,8,2012482,20,41321.71,85.0,3512345.35,2020-04-11,토,8,3,2020
1449,1,8,2132584,30,64255.845,41.0,2634489.645,2021-11-28,일,20,3,2021
1449,1,8,2138526,30,22408.53,55.0,1232469.15,2021-08-15,일,20,3,2021
1450,1,8,2017004,30,29133.71,92.0,2680301.32,2020-12-19,토,12,1,2020
1450,1,8,2127678,20,27537.89,9.9,272625.111,2021-07-23,금,22,1,2021
1450,1,8,2131564,10,971.255,39.9,38753.074499999995,2021-02-12,금,16,1,2021
1450,1,8,2149622,30,19864.829999999998,15.0,297972.44999999995,2021-12-21,화,7,1,2021
1450,1,8,2137233,10,17272.7,37.8,652908.0599999999,2021-12-17,금,9,1,2021
1450,1,8,2129527,30,45375.645000000004,3.0,136126.935,2021-07-01,목,17,1,2021
1450,1,8,2027553,30,12121.0,14.0,169694.0,2020-01-04,토,5,1,2020
1451,0,7,2131773,30,33104.475000000006,86.0,2846984.8500000006,2021-10-20,수,2,1,2021
1451,0,7,2010882,30,32251.53,9.0,290263.77,2020-11-17,화,20,1,2020
1451,0,7,2016749,30,31881.21,20.0,637624.2,2020-04-23,목,19,1,2020
1451,0,7,2134784,10,2194.39,8.399999999999999,18432.875999999997,2021-06-15,화,24,1,2021
1451,0,7,2032756,20,10035.69,54.0,541927.26,2020-07-13,월,2,1,2020
1451,0,7,2019025,10,38904.39,88.0,3423586.32,2020-04-09,목,20,1,2020
1451,0,7,2112349,20,9414.06,78.3,737120.8979999999,2021-10-17,일,3,1,2021
1452,0,10,2117739,20,40436.47,25.2,1018999.044,2021-06-26,토,17,2,2021
1452,0,10,2129121,20,15589.8,87.3,1360989.5399999998,2021-02-01,월,23,2,2021
1452,0,10,2047063,10,47417.62,54.0,2560551.48,2020-02-15,토,14,2,2020
1452,0,10,2142937,30,25054.89,84.0,2104610.76,2021-06-16,수,24,2,2021
1452,0,10,2027009,10,45249.7,80.0,3619976.0,2020-06-27,토,9,2,2020
1452,0,10,2111451,30,46570.065,26.0,1210821.69,2021-04-19,월,19,2,2021
1452,0,10,2123011,20,19402.9,69.3,1344620.97,2021-06-08,화,22,2,2021
1453,1,10,2043375,30,42668.79,4.0,170675.16,2020-10-24,토,20,6,2020
1453,1,10,2116860,10,18327.745,41.3,756935.8684999999,2021-02-10,수,18,6,2021
1453,1,10,2117438,30,47518.005,52.0,2470936.26,2021-01-13,수,19,6,2021
1453,1,10,2036139,20,13949.17,51.0,711407.67,2020-02-05,수,5,6,2020
1453,1,10,2049358,10,32819.23,34.0,1115853.82,2020-08-30,일,19,6,2020
1453,1,10,2011625,20,42461.96,14.0,594467.44,2020-12-05,토,12,6,2020
1453,1,10,2014664,10,47789.02,26.0,1242514.52,2020-10-05,월,7,6,2020
1453,1,10,2116486,10,2783.54,28.0,77939.12,2021-01-04,월,8,6,2021
1453,1,10,2045584,30,13503.12,41.0,553627.92,2020-03-13,금,9,6,2020
1453,1,10,2030698,10,28704.17,93.0,2669487.81,2020-05-09,토,13,6,2020
1453,1,10,2149054,30,40700.67,88.0,3581658.96,2021-03-23,화,12,6,2021
1454,0,9,2123961,30,61978.38,39.0,2417156.82,2021-11-27,토,8,3,2021
1454,0,9,2046453,30,8741.03,76.0,664318.28,2020-10-19,월,14,3,2020
1454,0,9,2122459,10,1293.58,68.6,88739.58799999999,2021-02-23,화,23,3,2021
1454,0,9,2143378,20,17512.29,76.5,1339690.185,2021-05-02,일,3,3,2021
1454,0,9,2028247,20,34974.21,6.0,209845.26,2020-12-28,월,19,3,2020
1454,0,9,2138624,10,3683.615,3.5,12892.6525,2021-07-28,수,6,3,2021
1454,0,9,2025846,30,4182.97,49.0,204965.53,2020-01-05,일,17,3,2020
1454,0,9,2011899,10,47615.47,96.0,4571085.12,2020-09-30,수,22,3,2020
1454,0,9,2129241,20,23195.38,31.5,730654.4700000001,2021-08-17,화,18,3,2021
1454,0,9,2127430,20,47980.19,45.9,2202290.721,2021-11-14,일,5,3,2021
1454,0,9,2038723,20,45681.55,95.0,4339747.25,2020-02-09,일,4,3,2020
1454,0,9,2122398,10,8831.38,8.399999999999999,74183.59199999998,2021-06-16,수,23,3,2021
1454,0,9,2038324,30,24720.0,81.0,2002320.0,2020-03-23,월,23,3,2020
1454,0,9,2116258,10,2435.0,2.8,6818.0,2021-01-17,일,24,3,2021
1455,0,8,2148707,20,13483.58,88.2,1189251.756,2021-01-25,월,19,2,2021
1455,0,8,2034773,30,12658.12,40.0,506324.80000000005,2020-07-11,토,20,2,2020
1455,0,8,2129040,20,44075.18,9.9,436344.282,2021-09-13,월,2,2,2021
1455,0,8,2133174,30,10927.83,93.0,1016288.19,2021-01-06,수,21,2,2021
1455,0,8,2124707,10,6601.265,63.699999999999996,420500.5805,2021-12-02,목,10,2,2021
1455,0,8,2041301,20,48086.32,59.0,2837092.88,2020-10-14,수,4,2,2020
1455,0,8,2112290,30,44296.95,21.0,930235.95,2021-11-21,일,7,2,2021
1455,0,8,2032997,10,41835.37,42.0,1757085.54,2020-11-03,화,14,2,2020
1455,0,8,2136867,10,23016.24,47.599999999999994,1095573.024,2021-01-18,월,12,2,2021
1456,0,4,2143534,10,21627.03,25.9,560140.0769999999,2021-07-13,화,5,6,2021
1456,0,4,2033321,20,22494.59,68.0,1529632.12,2020-08-14,금,23,6,2020
1456,0,4,2045849,10,11571.27,46.0,532278.42,2020-07-19,일,6,6,2020
1456,0,4,2136942,10,7140.475,5.6,39986.659999999996,2021-01-10,일,3,6,2021
1456,0,4,2135761,10,11852.12,36.4,431417.168,2021-07-02,금,23,6,2021
1456,0,4,2015404,20,27762.43,77.0,2137707.11,2020-05-18,월,10,6,2020
1456,0,4,2044051,20,44134.7,80.0,3530776.0,2020-10-08,목,22,6,2020
1456,0,4,2115324,20,36383.88,62.1,2259438.948,2021-09-04,토,6,6,2021
1456,0,4,2039976,20,9770.63,92.0,898897.96,2020-05-12,화,3,6,2020
1456,0,4,2141309,20,13181.82,44.1,581318.262,2021-10-22,금,14,6,2021
1456,0,4,2122076,30,49434.990000000005,12.0,593219.8800000001,2021-04-13,화,19,6,2021
1456,0,4,2111255,30,33895.11,24.0,813482.64,2021-04-22,목,14,6,2021
1456,0,4,2135465,10,7804.275,51.8,404261.44499999995,2021-03-17,수,2,6,2021
1457,1,7,2117431,30,71953.095,41.0,2950076.895,2021-12-01,수,24,5,2021
1457,1,7,2138981,10,16916.915,20.299999999999997,343413.3745,2021-03-20,토,5,5,2021
1457,1,7,2135449,30,48786.24,52.0,2536884.48,2021-10-11,월,4,5,2021
1457,1,7,2110331,20,20251.79,25.2,510345.108,2021-09-13,월,13,5,2021
1457,1,7,2127799,20,9866.82,37.800000000000004,372965.79600000003,2021-04-08,목,5,5,2021
1457,1,7,2142910,20,9577.06,4.5,43096.77,2021-08-12,목,24,5,2021
1457,1,7,2110672,10,4249.83,32.199999999999996,136844.52599999998,2021-08-06,금,6,5,2021
1457,1,7,2039429,10,37236.26,23.0,856433.9800000001,2020-10-26,월,18,5,2020
1457,1,7,2040505,20,40754.46,96.0,3912428.16,2020-02-29,토,11,5,2020
1457,1,7,2010171,20,4496.29,2.0,8992.58,2020-11-10,화,7,5,2020
1457,1,7,2048934,20,19238.84,28.0,538687.52,2020-07-08,수,15,5,2020
1457,1,7,2032812,10,29353.7,35.0,1027379.5,2020-05-16,토,22,5,2020
1458,1,2,2132532,20,20132.03,27.0,543564.8099999999,2021-10-13,수,24,4,2021
1458,1,2,2038310,30,30933.17,23.0,711462.9099999999,2020-05-13,수,11,4,2020
1458,1,2,2120556,20,24642.95,77.4,1907364.3300000003,2021-01-26,화,8,4,2021
1458,1,2,2144623,20,46053.88,18.0,828969.84,2021-09-15,수,20,4,2021
1458,1,2,2139006,20,5879.08,3.6,21164.688000000002,2021-09-15,수,2,4,2021
1458,1,2,2127851,30,53043.81,78.0,4137417.1799999997,2021-04-05,월,10,4,2021
1458,1,2,2142022,20,29574.55,80.10000000000001,2368921.455,2021-06-21,월,2,4,2021
1458,1,2,2017976,30,22990.13,10.0,229901.30000000002,2020-08-21,금,1,4,2020
1458,1,2,2032846,20,42345.45,39.0,1651472.5499999998,2020-07-27,월,11,4,2020
1459,0,1,2145913,10,23581.81,32.9,775841.549,2021-07-20,화,13,6,2021
1459,0,1,2037825,20,4979.56,34.0,169305.04,2020-11-03,화,2,6,2020
1459,0,1,2128715,20,21406.67,5.4,115596.018,2021-08-21,토,12,6,2021
1459,0,1,2032477,20,6547.52,42.0,274995.84,2020-05-15,금,15,6,2020
1459,0,1,2011708,10,45756.92,56.0,2562387.52,2020-01-08,수,2,6,2020
1459,0,1,2130949,30,54830.100000000006,67.0,3673616.7,2021-05-17,월,10,6,2021
1459,0,1,2138025,20,13904.8,49.5,688287.6,2021-10-10,일,4,6,2021
1459,0,1,2019929,20,37550.74,81.0,3041609.94,2020-07-23,목,9,6,2020
1459,0,1,2014765,30,18507.81,83.0,1536148.2300000002,2020-06-03,수,15,6,2020
1460,0,5,2042327,30,14110.42,43.0,606748.06,2020-09-12,토,9,1,2020
1460,0,5,2140330,20,45400.9,42.300000000000004,1920458.0700000003,2021-12-26,일,16,1,2021
1460,0,5,2111027,10,13307.565,19.599999999999998,260828.27399999998,2021-07-30,금,18,1,2021
1460,0,5,2033299,10,13867.55,57.0,790450.35,2020-07-10,금,5,1,2020
1460,0,5,2039093,10,17157.72,46.0,789255.1200000001,2020-09-22,화,12,1,2020
1460,0,5,2140187,10,4695.385,7.0,32867.695,2021-02-07,일,19,1,2021
1460,0,5,2011064,10,3416.02,58.0,198129.16,2020-06-08,월,1,1,2020
1460,0,5,2127726,20,11488.63,63.0,723783.69,2021-01-30,토,15,1,2021
1461,0,2,2034770,30,44483.92,69.0,3069390.48,2020-07-27,월,20,6,2020
1461,0,2,2040567,30,38728.35,44.0,1704047.4,2020-01-17,금,5,6,2020
1461,0,2,2123800,10,16195.12,18.2,294751.184,2021-03-23,화,6,6,2021
1461,0,2,2030238,20,1527.61,62.0,94711.81999999999,2020-12-13,일,8,6,2020
1461,0,2,2049689,30,11588.69,13.0,150652.97,2020-02-28,금,5,6,2020
1461,0,2,2148083,20,5174.05,21.6,111759.48000000001,2021-06-22,화,22,6,2021
1461,0,2,2121545,30,30883.350000000002,96.0,2964801.6,2021-08-20,금,8,6,2021
1461,0,2,2121138,30,41567.055,70.0,2909693.85,2021-04-18,일,12,6,2021
1461,0,2,2039151,20,42720.06,87.0,3716645.2199999997,2020-06-03,수,6,6,2020
1461,0,2,2125907,20,42356.02,23.400000000000002,991130.868,2021-12-05,일,7,6,2021
1461,0,2,2134235,30,62400.735,53.0,3307238.955,2021-06-28,월,9,6,2021
1461,0,2,2141867,10,23835.19,28.0,667385.32,2021-03-20,토,22,6,2021
1461,0,2,2020463,20,29537.87,34.0,1004287.58,2020-09-25,금,6,6,2020
1462,0,3,2140949,20,9253.65,60.300000000000004,557995.095,2021-09-26,일,12,3,2021
1462,0,3,2034894,20,10030.51,73.0,732227.23,2020-08-08,토,18,3,2020
1462,0,3,2144718,10,20547.625,28.0,575333.5,2021-04-21,수,9,3,2021
1462,0,3,2120238,10,15846.95,31.499999999999996,499178.925,2021-06-23,수,11,3,2021
1462,0,3,2019340,10,38317.83,90.0,3448604.7,2020-05-12,화,6,3,2020
1462,0,3,2125493,20,41736.58,62.1,2591841.6180000002,2021-11-09,화,13,3,2021
1462,0,3,2021078,20,4219.32,18.0,75947.76,2020-10-08,목,5,3,2020
1462,0,3,2038653,10,20361.73,88.0,1791832.24,2020-06-01,월,18,3,2020
1462,0,3,2037687,10,6189.25,53.0,328030.25,2020-08-10,월,16,3,2020
1462,0,3,2017655,20,48667.23,86.0,4185381.7800000003,2020-10-03,토,18,3,2020
1462,0,3,2044495,10,45303.29,28.0,1268492.12,2020-11-03,화,5,3,2020
1463,0,3,2130667,10,20342.005,37.8,768927.789,2021-12-12,일,14,2,2021
1463,0,3,2021352,30,1655.55,92.0,152310.6,2020-10-18,일,21,2,2020
1463,0,3,2118024,10,17630.79,32.199999999999996,567711.438,2021-04-03,토,11,2,2021
1463,0,3,2148093,10,17635.755,7.0,123450.285,2021-01-25,월,2,2,2021
1463,0,3,2123704,10,19298.46,46.9,905097.774,2021-01-15,금,19,2,2021
1463,0,3,2138257,20,42166.53,46.800000000000004,1973393.604,2021-02-10,수,4,2,2021
1463,0,3,2137080,10,4280.255,30.099999999999998,128835.6755,2021-04-20,화,4,2,2021
1463,0,3,2120475,30,2385.45,46.0,109730.7,2021-04-29,목,7,2,2021
1464,1,3,2042468,30,38551.86,43.0,1657729.98,2020-10-02,금,24,4,2020
1464,1,3,2144551,30,63747.479999999996,3.0,191242.44,2021-03-06,토,13,4,2021
1464,1,3,2012429,30,45264.85,54.0,2444301.9,2020-04-14,화,17,4,2020
1464,1,3,2021506,20,27772.22,39.0,1083116.58,2020-06-08,월,5,4,2020
1464,1,3,2140228,20,25262.89,49.5,1250513.055,2021-05-14,금,12,4,2021
1464,1,3,2146756,30,28041.015,18.0,504738.27,2021-02-04,목,19,4,2021
1464,1,3,2036939,30,12182.58,55.0,670041.9,2020-01-05,일,3,4,2020
1464,1,3,2141330,20,9898.45,63.9,632510.9550000001,2021-10-17,일,9,4,2021
1464,1,3,2123290,30,52855.020000000004,45.0,2378475.9000000004,2021-05-08,토,24,4,2021
1464,1,3,2149868,10,7955.045,11.899999999999999,94665.03549999998,2021-04-15,목,14,4,2021
1465,1,3,2011993,30,16457.91,22.0,362074.02,2020-03-18,수,21,1,2020
1465,1,3,2041620,20,42830.34,20.0,856606.7999999999,2020-01-14,화,1,1,2020
1465,1,3,2022019,10,41061.97,26.0,1067611.22,2020-05-25,월,20,1,2020
1465,1,3,2018947,10,8677.74,89.0,772318.86,2020-06-24,수,19,1,2020
1465,1,3,2023048,10,47837.46,98.0,4688071.08,2020-07-24,금,3,1,2020
1465,1,3,2015688,20,46142.93,68.0,3137719.24,2020-06-01,월,3,1,2020
1465,1,3,2013927,20,19612.12,28.0,549139.36,2020-08-07,금,10,1,2020
1465,1,3,2129218,30,29496.42,15.0,442446.3,2021-08-05,목,7,1,2021
1465,1,3,2133480,30,10319.775000000001,61.0,629506.2750000001,2021-01-03,일,21,1,2021
1465,1,3,2042626,10,11353.53,43.0,488201.79000000004,2020-02-02,일,7,1,2020
1466,0,9,2117298,10,19391.86,7.699999999999999,149317.322,2021-10-14,목,13,5,2021
1466,0,9,2136028,30,69390.39,7.0,485732.73,2021-07-24,토,3,5,2021
1466,0,9,2041953,10,41766.12,26.0,1085919.12,2020-03-05,목,11,5,2020
1466,0,9,2131233,30,19872.704999999998,90.0,1788543.4499999997,2021-03-21,일,19,5,2021
1466,0,9,2146126,30,40803.81,61.0,2489032.4099999997,2021-09-08,수,5,5,2021
1467,0,4,2145015,10,12006.24,67.19999999999999,806819.3279999999,2021-09-19,일,10,2,2021
1467,0,4,2121166,20,5769.14,18.0,103844.52,2021-09-16,목,1,2,2021
1467,0,4,2122376,10,7840.805,53.9,422619.3895,2021-06-28,월,17,2,2021
1467,0,4,2048975,20,12153.88,23.0,279539.24,2020-06-02,화,11,2,2020
1467,0,4,2031672,10,19391.13,28.0,542951.64,2020-12-28,월,7,2,2020
1467,0,4,2040429,20,44670.88,76.0,3394986.88,2020-09-05,토,21,2,2020
1467,0,4,2111868,20,13033.44,20.7,269792.208,2021-10-08,금,4,2,2021
1467,0,4,2032537,10,9748.45,47.0,458177.15,2020-01-22,수,21,2,2020
1467,0,4,2117132,10,24160.955,40.599999999999994,980934.7729999999,2021-06-23,수,15,2,2021
1467,0,4,2148086,10,12323.61,0.7,8626.527,2021-08-23,월,14,2,2021
1468,1,6,2031985,20,28426.49,88.0,2501531.12,2020-08-14,금,6,3,2020
1468,1,6,2039452,20,45764.89,71.0,3249307.19,2020-08-10,월,3,3,2020
1468,1,6,2030792,20,38752.63,59.0,2286405.17,2020-09-08,화,20,3,2020
1468,1,6,2128066,20,25789.85,84.60000000000001,2181821.31,2021-05-02,일,15,3,2021
1468,1,6,2136854,20,13761.44,8.1,111467.664,2021-11-15,월,9,3,2021
1468,1,6,2049385,10,27425.06,99.0,2715080.94,2020-02-03,월,13,3,2020
1468,1,6,2143838,30,39106.08,16.0,625697.28,2021-11-28,일,16,3,2021
1468,1,6,2033616,10,39852.1,61.0,2430978.1,2020-08-06,목,4,3,2020
1468,1,6,2147180,20,3716.02,83.7,311030.874,2021-01-07,목,20,3,2021
1468,1,6,2039409,30,6070.94,16.0,97135.04,2020-05-26,화,21,3,2020
1468,1,6,2044840,30,9515.52,47.0,447229.44,2020-02-13,목,3,3,2020
1468,1,6,2049928,20,9561.41,70.0,669298.7,2020-11-19,목,19,3,2020
1469,1,3,2043153,10,35641.51,2.0,71283.02,2020-06-05,금,12,3,2020
1469,1,3,2025793,30,38050.87,14.0,532712.18,2020-03-15,일,4,3,2020
1469,1,3,2127824,20,42441.05,77.4,3284937.2700000005,2021-02-12,금,13,3,2021
1469,1,3,2137895,10,8344.38,28.7,239483.70599999998,2021-12-13,월,18,3,2021
1469,1,3,2033240,20,23245.68,6.0,139474.08000000002,2020-01-19,일,19,3,2020
1469,1,3,2143563,10,12729.57,6.3,80196.291,2021-10-02,토,7,3,2021
1470,0,7,2126754,20,47344.68,79.2,3749698.656,2021-10-23,토,22,6,2021
1470,0,7,2135670,30,22796.37,87.0,1983284.19,2021-09-19,일,9,6,2021
1470,0,7,2042775,10,17110.21,36.0,615967.5599999999,2020-09-02,수,23,6,2020
1470,0,7,2128241,30,55459.83,47.0,2606612.0100000002,2021-03-30,화,2,6,2021
1470,0,7,2138744,20,5469.22,47.7,260881.79400000002,2021-09-27,월,13,6,2021
1471,1,10,2123133,20,23923.03,11.700000000000001,279899.451,2021-04-24,토,8,6,2021
1471,1,10,2045996,20,39307.25,12.0,471687.0,2020-06-13,토,12,6,2020
1471,1,10,2132380,10,609.685,13.299999999999999,8108.810499999999,2021-03-26,금,13,6,2021
1471,1,10,2144641,20,33977.91,70.2,2385249.282,2021-03-09,화,17,6,2021
1471,1,10,2025034,10,49483.21,54.0,2672093.34,2020-05-13,수,11,6,2020
1471,1,10,2023827,20,33715.02,99.0,3337786.9799999995,2020-04-09,목,15,6,2020
1471,1,10,2112826,20,2181.8,69.3,151198.74000000002,2021-07-20,화,1,6,2021
1471,1,10,2132591,10,1817.115,58.099999999999994,105574.38149999999,2021-01-15,금,12,6,2021
1471,1,10,2011149,10,16556.67,9.0,149010.02999999997,2020-01-05,일,3,6,2020
1471,1,10,2139222,20,14764.18,45.9,677675.862,2021-02-13,토,2,6,2021
1471,1,10,2121223,10,24596.495,26.599999999999998,654266.7669999999,2021-01-28,목,4,6,2021
1471,1,10,2128286,10,8147.68,39.9,325092.432,2021-04-28,수,14,6,2021
1471,1,10,2140352,10,2328.67,45.5,105954.485,2021-09-30,목,18,6,2021
1471,1,10,2131641,30,73088.025,22.0,1607936.5499999998,2021-10-24,일,16,6,2021
1472,0,3,2138514,20,12012.79,23.400000000000002,281099.286,2021-01-29,금,14,2,2021
1472,0,3,2036263,30,3514.56,50.0,175728.0,2020-01-02,목,19,2,2020
1472,0,3,2014526,10,19337.15,69.0,1334263.35,2020-07-12,일,6,2,2020
1472,0,3,2119272,10,5297.615,0.7,3708.3304999999996,2021-02-17,수,8,2,2021
1472,0,3,2039772,30,14084.71,57.0,802828.47,2020-03-30,월,10,2,2020
1472,0,3,2026893,30,1849.15,79.0,146082.85,2020-12-23,수,11,2,2020
1472,0,3,2140304,30,48559.515,21.0,1019749.815,2021-02-06,토,9,2,2021
1472,0,3,2139449,10,23206.865,41.3,958443.5245,2021-06-21,월,14,2,2021
1472,0,3,2130726,10,8999.745,65.1,585883.3995,2021-11-02,화,10,2,2021
1472,0,3,2126988,20,4840.54,18.0,87129.72,2021-11-27,토,16,2,2021
1472,0,3,2034142,20,41366.9,21.0,868704.9,2020-01-15,수,8,2,2020
1472,0,3,2038175,30,38978.06,12.0,467736.72,2020-12-12,토,13,2,2020
1472,0,3,2122038,20,24402.03,61.2,1493404.236,2021-11-12,금,24,2,2021
1472,0,3,2018562,20,6956.34,9.0,62607.06,2020-02-17,월,17,2,2020
1473,0,2,2130140,20,43500.99,83.7,3641032.863,2021-11-07,일,20,6,2021
1473,0,2,2115568,20,36388.31,85.5,3111200.505,2021-09-05,일,19,6,2021
1473,0,2,2026657,30,37350.3,37.0,1381961.1,2020-05-28,목,1,6,2020
1473,0,2,2035115,30,27455.79,37.0,1015864.23,2020-09-16,수,17,6,2020
1473,0,2,2025352,10,24411.82,34.0,830001.88,2020-02-26,수,14,6,2020
1473,0,2,2021356,20,47573.5,62.0,2949557.0,2020-01-03,금,6,6,2020
1473,0,2,2145257,30,40377.96,41.0,1655496.3599999999,2021-11-08,월,20,6,2021
1473,0,2,2035605,30,12695.41,1.0,12695.41,2020-09-28,월,4,6,2020
1473,0,2,2113575,20,41218.72,57.6,2374198.2720000003,2021-07-14,수,17,6,2021
1473,0,2,2137797,20,28297.22,73.8,2088334.836,2021-01-27,수,2,6,2021
1473,0,2,2014618,20,28620.59,58.0,1659994.22,2020-07-26,일,11,6,2020
1473,0,2,2116971,20,48372.75,7.2,348283.8,2021-11-09,화,22,6,2021
1473,0,2,2022064,20,25032.4,65.0,1627106.0,2020-06-07,일,7,6,2020
1473,0,2,2027707,30,26872.58,88.0,2364787.04,2020-10-29,목,20,6,2020
1474,1,1,2039441,30,13998.33,54.0,755909.82,2020-06-30,화,24,6,2020
1474,1,1,2132144,10,17767.755,21.0,373122.85500000004,2021-07-17,토,12,6,2021
1474,1,1,2127302,30,62895.285,47.0,2956078.395,2021-11-24,수,14,6,2021
1474,1,1,2130106,10,24251.63,21.0,509284.23000000004,2021-10-17,일,6,6,2021
1474,1,1,2141292,20,47308.6,6.3,298044.18,2021-05-01,토,11,6,2021
1474,1,1,2121848,10,9313.215,9.799999999999999,91269.507,2021-07-10,토,13,6,2021
1474,1,1,2137100,10,23131.695,19.599999999999998,453381.22199999995,2021-10-13,수,22,6,2021
1475,1,5,2118383,10,18341.025,54.599999999999994,1001419.965,2021-07-02,금,7,3,2021
1475,1,5,2049888,30,45641.75,72.0,3286206.0,2020-04-06,월,16,3,2020
1475,1,5,2048552,10,38988.84,92.0,3586973.28,2020-10-26,월,4,3,2020
1475,1,5,2125566,30,14206.665,71.0,1008673.2150000001,2021-07-11,일,14,3,2021
1475,1,5,2140690,30,58817.549999999996,22.0,1293986.0999999999,2021-05-22,토,11,3,2021
1475,1,5,2018808,30,24460.9,77.0,1883489.3,2020-09-28,월,18,3,2020
1475,1,5,2134686,20,49954.78,67.5,3371947.65,2021-05-25,화,16,3,2021
1476,1,6,2128092,30,46612.83,41.0,1911126.03,2021-11-03,수,6,4,2021
1476,1,6,2046394,20,32544.26,94.0,3059160.44,2020-01-12,일,2,4,2020
1476,1,6,2121365,30,29330.805,71.0,2082487.155,2021-07-10,토,7,4,2021
1476,1,6,2039632,10,26396.74,49.0,1293440.26,2020-11-14,토,14,4,2020
1476,1,6,2123046,10,17783.28,33.599999999999994,597518.2079999999,2021-08-03,화,3,4,2021
1476,1,6,2010179,20,37142.84,91.0,3379998.4399999995,2020-04-05,일,7,4,2020
1476,1,6,2110321,20,40540.32,6.3,255404.016,2021-09-07,화,7,4,2021
1476,1,6,2024299,10,32004.8,84.0,2688403.1999999997,2020-01-01,수,8,4,2020
1476,1,6,2047178,30,11592.93,10.0,115929.3,2020-11-25,수,11,4,2020
1476,1,6,2136122,30,19981.23,23.0,459568.29,2021-09-05,일,1,4,2021
1476,1,6,2010297,30,15156.29,63.0,954846.27,2020-04-27,월,8,4,2020
1476,1,6,2143321,10,12047.89,22.4,269872.736,2021-01-21,목,2,4,2021
1476,1,6,2035197,10,18271.01,11.0,200981.11,2020-10-26,월,20,4,2020
1476,1,6,2131934,10,14861.04,53.9,801010.056,2021-05-30,일,11,4,2021
1477,0,9,2126996,10,15625.895,11.899999999999999,185948.1505,2021-05-24,월,9,4,2021
1477,0,9,2026067,20,19627.05,83.0,1629045.15,2020-01-07,화,12,4,2020
1477,0,9,2010238,20,12914.01,7.0,90398.07,2020-01-30,목,3,4,2020
